Time,Lat,Long
2024-03-13 09:32:39.975139,33.81273933333333,-84.16117066666666
2024-03-13 09:32:40.960271,33.812739,-84.161171
2024-03-13 09:32:41.974190,33.812738833333334,-84.161171
2024-03-13 09:32:42.960913,33.81273866666667,-84.161171
2024-03-13 09:32:43.970882,33.812738333333336,-84.161171
2024-03-13 09:32:44.959257,33.81273783333334,-84.16117116666666
2024-03-13 09:32:45.969265,33.8127375,-84.16117133333333
2024-03-13 09:32:46.957372,33.812737,-84.16117166666666
2024-03-13 09:32:47.968832,33.812736666666666,-84.161172
2024-03-13 09:32:48.954358,33.81273633333333,-84.16117216666666
2024-03-13 09:32:49.969360,33.81273566666667,-84.16117233333334
2024-03-13 09:32:50.956251,33.81273516666667,-84.16117283333334
2024-03-13 09:32:51.955271,33.812735,-84.161173
2024-03-13 09:32:52.954531,33.81273516666667,-84.16117316666667
2024-03-13 09:32:53.957302,33.8127345,-84.16117433333334
2024-03-13 09:32:54.954672,33.812734,-84.16117466666667
2024-03-13 09:32:55.955001,33.812734,-84.16117466666667
2024-03-13 09:32:56.956631,33.8127335,-84.161175
2024-03-13 09:32:57.953622,33.812733,-84.161175
2024-03-13 09:32:58.952827,33.812733,-84.161174
2024-03-13 09:32:59.952735,33.812732833333335,-84.16117366666667
2024-03-13 09:33:00.954046,33.812733,-84.161183
2024-03-13 09:33:01.954850,33.81273083333333,-84.161184
2024-03-13 09:33:02.959028,33.81273016666667,-84.16118216666666
2024-03-13 09:33:03.956581,33.81273083333333,-84.1611815
2024-03-13 09:33:04.954647,33.812731166666666,-84.16118083333333
2024-03-13 09:33:05.958357,33.81273133333333,-84.16118033333333
2024-03-13 09:33:06.956267,33.812731166666666,-84.16117966666667
2024-03-13 09:33:07.953653,33.81273066666667,-84.16117916666667
2024-03-13 09:33:08.955181,33.81272966666667,-84.16117866666667
2024-03-13 09:33:09.958684,33.812728666666665,-84.16117833333334
2024-03-13 09:33:10.954160,33.81272766666667,-84.16117783333333
2024-03-13 09:33:11.956909,33.81272716666667,-84.1611775
2024-03-13 09:33:12.958809,33.812726166666664,-84.16117716666666
2024-03-13 09:33:13.955904,33.8127255,-84.16117683333333
2024-03-13 09:33:14.958774,33.81272533333333,-84.16117666666666
